t,e1,e2,e3,b1,b2,b3,d1,d2,d3
0.1920000000,0.0000000411,0.0003790896,0.0000002739,-0.0000010756,-0.0005485352,-0.0000027649,0.0004038553,-0.0181290513,0.0010137633
0.1921666667,0.0000000378,0.0003793693,0.0000002526,-0.0000010097,-0.0005515292,-0.0000025992,0.0003876371,-0.0177983330,0.0009748245
0.1923333333,0.0000000348,0.0003796386,0.0000002325,-0.0000009464,-0.0005544680,-0.0000024399,0.0003717250,-0.0174650604,0.0009364748
0.1925000000,0.0000000319,0.0003798976,0.0000002135,-0.0000008858,-0.0005573509,-0.0000022870,0.0003561213,-0.0171292666,0.0008987280
0.1926666667,0.0000000292,0.0003801463,0.0000001958,-0.0000008277,-0.0005601777,-0.0000021404,0.0003408282,-0.0167909851,0.0008615982
0.1928333333,0.0000000267,0.0003803849,0.0000001791,-0.0000007722,-0.0005629479,-0.0000019998,0.0003258478,-0.0164502499,0.0008250988
0.1930000000,0.0000000243,0.0003806137,0.0000001635,-0.0000007191,-0.0005656611,-0.0000018653,0.0003111821,-0.0161070951,0.0007892432
0.1931666667,0.0000000221,0.0003808326,0.0000001488,-0.0000006685,-0.0005683170,-0.0000017368,0.0002968331,-0.0157615553,0.0007540445
0.1933333333,0.0000000201,0.0003810420,0.0000001352,-0.0000006202,-0.0005709150,-0.0000016140,0.0002828029,-0.0154136653,0.0007195156
0.1935000000,0.0000000182,0.0003812419,0.0000001225,-0.0000005742,-0.0005734548,-0.0000014969,0.0002690934,-0.0150634604,0.0006856689
0.1936666667,0.0000000164,0.0003814325,0.0000001107,-0.0000005305,-0.0005759361,-0.0000013854,0.0002557064,-0.0147109761,0.0006525169
0.1938333333,0.0000000148,0.0003816140,0.0000000998,-0.0000004890,-0.0005783585,-0.0000012794,0.0002426439,-0.0143562482,0.0006200716
0.1940000000,0.0000000133,0.0003817866,0.0000000896,-0.0000004496,-0.0005807216,-0.0000011787,0.0002299075,-0.0139993129,0.0005883448
0.1941666667,0.0000000119,0.0003819505,0.0000000803,-0.0000004123,-0.0005830249,-0.0000010833,0.0002174992,-0.0136402066,0.0005573479
0.1943333333,0.0000000106,0.0003821057,0.0000000716,-0.0000003771,-0.0005852683,-0.0000009930,0.0002054204,-0.0132789661,0.0005270922
0.1945000000,0.0000000094,0.0003822526,0.0000000637,-0.0000003438,-0.0005874513,-0.0000009076,0.0001936731,-0.0129156286,0.0004975886
0.1946666667,0.0000000083,0.0003823913,0.0000000565,-0.0000003125,-0.0005895735,-0.0000008271,0.0001822586,-0.0125502313,0.0004688479
0.1948333333,0.0000000073,0.0003825220,0.0000000498,-0.0000002831,-0.0005916347,-0.0000007513,0.0001711787,-0.0121828120,0.0004408803
0.1950000000,0.0000000065,0.0003826450,0.0000000438,-0.0000002555,-0.0005936344,-0.0000006801,0.0001604349,-0.0118134086,0.0004136961
0.1951666667,0.0000000056,0.0003827604,0.0000000383,-0.0000002296,-0.0005955725,-0.0000006134,0.0001500286,-0.0114420595,0.0003873049
0.1953333333,0.0000000049,0.0003828684,0.0000000334,-0.0000002055,-0.0005974485,-0.0000005510,0.0001399612,-0.0110688030,0.0003617164
0.1955000000,0.0000000042,0.0003829692,0.0000000289,-0.0000001830,-0.0005992621,-0.0000004928,0.0001302341,-0.0106936781,0.0003369397
0.1956666667,0.0000000037,0.0003830631,0.0000000249,-0.0000001620,-0.0006010130,-0.0000004387,0.0001208488,-0.0103167239,0.0003129837
0.1958333333,0.0000000031,0.0003831503,0.0000000213,-0.0000001427,-0.0006027010,-0.0000003885,0.0001118064,-0.0099379796,0.0002898571
0.1960000000,0.0000000027,0.0003832310,0.0000000182,-0.0000001248,-0.0006043257,-0.0000003421,0.0001031082,-0.0095574851,0.0002675681
0.1961666667,0.0000000022,0.0003833055,0.0000000153,-0.0000001083,-0.0006058868,-0.0000002993,0.0000947554,-0.0091752801,0.0002461248
0.1963333333,0.0000000019,0.0003833739,0.0000000129,-0.0000000932,-0.0006073841,-0.0000002601,0.0000867492,-0.0087914048,0.0002255348
0.1965000000,0.0000000016,0.0003834366,0.0000000107,-0.0000000794,-0.0006088173,-0.0000002241,0.0000790906,-0.0084058998,0.0002058056
0.1966666667,0.0000000013,0.0003834936,0.0000000088,-0.0000000668,-0.0006101861,-0.0000001915,0.0000717807,-0.0080188055,0.0001869441
0.1968333333,0.0000000011,0.0003835454,0.0000000072,-0.0000000555,-0.0006114902,-0.0000001618,0.0000648205,-0.0076301630,0.0001689573
0.1970000000,0.0000000008,0.0003835921,0.0000000058,-0.0000000452,-0.0006127295,-0.0000001351,0.0000582110,-0.0072400134,0.0001518514
0.1971666667,0.0000000007,0.0003836340,0.0000000046,-0.0000000361,-0.0006139036,-0.0000001112,0.0000519530,-0.0068483982,0.0001356327
0.1973333333,0.0000000005,0.0003836713,0.0000000036,-0.0000000279,-0.0006150123,-0.0000000899,0.0000460475,-0.0064553589,0.0001203069
0.1975000000,0.0000000004,0.0003837043,0.0000000028,-0.0000000207,-0.0006160553,-0.0000000711,0.0000404951,-0.0060609374,0.0001058795
0.1976666667,0.0000000003,0.0003837333,0.0000000021,-0.0000000144,-0.0006170326,-0.0000000546,0.0000352968,-0.0056651758,0.0000923556
0.1978333333,0.0000000002,0.0003837584,0.0000000016,-0.0000000089,-0.0006179437,-0.0000000403,0.0000304532,-0.0052681165,0.0000797401
0.1980000000,0.0000000002,0.0003837800,0.0000000012,-0.0000000043,-0.0006187886,-0.0000000280,0.0000259650,-0.0048698020,0.0000680375
0.1981666667,0.0000000001,0.0003837983,0.0000000008,-0.0000000003,-0.0006195670,-0.0000000176,0.0000218327,-0.0044702749,0.0000572520
0.1983333333,0.0000000001,0.0003838136,0.0000000006,0.0000000030,-0.0006202787,-0.0000000090,0.0000180570,-0.0040695783,0.0000473874
0.1985000000,0.0000000001,0.0003838261,0.0000000004,0.0000000057,-0.0006209235,-0.0000000019,0.0000146384,-0.0036677553,0.0000384472
0.1986666667,0.0000000000,0.0003838362,0.0000000002,0.0000000079,-0.0006215013,0.0000000039,0.0000115773,-0.0032648492,0.0000304347
0.1988333333,0.0000000000,0.0003838441,0.0000000001,0.0000000096,-0.0006220118,0.0000000083,0.0000088742,-0.0028609037,0.0000233526
0.1990000000,0.0000000000,0.0003838500,0.0000000001,0.0000000109,-0.0006224549,0.0000000116,0.0000065294,-0.0024559624,0.0000172035
0.1991666667,0.0000000000,0.0003838542,0.0000000000,0.0000000118,-0.0006228305,0.0000000140,0.0000045433,-0.0020500692,0.0000119895
0.1993333333,0.0000000000,0.0003838571,0.0000000000,0.0000000124,-0.0006231383,0.0000000156,0.0000029161,-0.0016432683,0.0000077127
0.1995000000,0.0000000000,0.0003838588,0.0000000000,0.0000000127,-0.0006233782,0.0000000166,0.0000016480,-0.0012356039,0.0000043744
0.1996666667,0.0000000000,0.0003838597,0.0000000000,0.0000000129,-0.0006235501,0.0000000171,0.0000007392,-0.0008271205,0.0000019758
0.1998333333,0.0000000000,0.0003838601,0.0000000000,0.0000000130,-0.0006236539,0.0000000173,0.0000001899,-0.0004178626,0.0000005178
0.2000000000,0.0000000000,0.0003838602,0.0000000000,0.0000000130,-0.0006236894,0.0000000173,0.0000000001,-0.0000078750,0.0000000010
0.2001666667,0.0000000000,0.0003838602,0.0000000000,0.0000000130,-0.0006236565,0.0000000173,0.0000001699,0.0004027973,0.0000004254
0.2003333333,0.0000000000,0.0003838606,0.0000000000,0.0000000130,-0.0006235552,0.0000000174,0.0000006991,0.0008141093,0.0000017910
0.2005000000,0.0000000000,0.0003838615,0.0000000000,0.0000000132,-0.0006233852,0.0000000179,0.0000015879,0.0012260158,0.0000040973
0.2006666667,0.0000000000,0.0003838633,0.0000000000,0.0000000136,-0.0006231465,0.0000000188,0.0000028359,0.0016384714,0.0000073434
0.2008333333,0.0000000000,0.0003838661,0.0000000000,0.0000000142,-0.0006228390,0.0000000203,0.0000044431,0.0020514307,0.0000115281
0.2010000000,0.0000000000,0.0003838704,0.0000000001,0.0000000151,-0.0006224627,0.0000000226,0.0000064092,0.0024648479,0.0000166501
0.2011666667,0.0000000000,0.0003838764,0.0000000001,0.0000000163,-0.0006220174,0.0000000259,0.0000087340,0.0028786774,0.0000227073
0.2013333333,0.0000000000,0.0003838844,0.0000000002,0.0000000180,-0.0006215031,0.0000000302,0.0000114172,0.0032928733,0.0000296978
0.2015000000,0.0000000001,0.0003838946,0.0000000004,0.0000000201,-0.0006209198,0.0000000358,0.0000144583,0.0037073897,0.0000376190
0.2016666667,0.0000000001,0.0003839074,0.0000000005,0.0000000228,-0.0006202673,0.0000000427,0.0000178570,0.0041221803,0.0000464680
0.2018333333,0.0000000001,0.0003839230,0.0000000008,0.0000000261,-0.0006195457,0.0000000512,0.0000216128,0.0045371991,0.0000562417
0.2020000000,0.0000000002,0.0003839417,0.0000000011,0.0000000300,-0.0006187549,0.0000000615,0.0000257251,0.0049523997,0.0000669366
0.2021666667,0.0000000002,0.0003839638,0.0000000016,0.0000000346,-0.0006178949,0.0000000736,0.0000301935,0.0053677358,0.0000785490
0.2023333333,0.0000000003,0.0003839895,0.0000000021,0.0000000401,-0.0006169657,0.0000000877,0.0000350173,0.0057831609,0.0000910745
0.2025000000,0.0000000004,0.0003840192,0.0000000028,0.0000000463,-0.0006159672,0.0000001039,0.0000401958,0.0061986283,0.0001045088
0.2026666667,0.0000000005,0.0003840531,0.0000000036,0.0000000534,-0.0006148995,0.0000001225,0.0000457283,0.0066140915,0.0001188471
0.2028333333,0.0000000007,0.0003840915,0.0000000045,0.0000000615,-0.0006137625,0.0000001435,0.0000516141,0.0070295038,0.0001340842
0.2030000000,0.0000000008,0.0003841346,0.0000000057,0.0000000707,-0.0006125563,0.0000001672,0.0000578524,0.0074448184,0.0001502147
0.2031666667,0.0000000010,0.0003841829,0.0000000071,0.0000000808,-0.0006112809,0.0000001936,0.0000644423,0.0078599883,0.0001672328
0.2033333333,0.0000000013,0.0003842364,0.0000000087,0.0000000921,-0.0006099363,0.0000002229,0.0000713828,0.0082749668,0.0001851325
0.2035000000,0.0000000016,0.0003842955,0.0000000105,0.0000001046,-0.0006085226,0.0000002553,0.0000786732,0.0086897069,0.0002039072
0.2036666667,0.0000000019,0.0003843605,0.0000000127,0.0000001184,-0.0006070397,0.0000002909,0.0000863122,0.0091041615,0.0002235503
0.2038333333,0.0000000022,0.0003844316,0.0000000151,0.0000001334,-0.0006054879,0.0000003298,0.0000942990,0.0095182836,0.0002440547
0.2040000000,0.0000000026,0.0003845090,0.0000000179,0.0000001498,-0.0006038670,0.0000003722,0.0001026324,0.0099320262,0.0002654131
0.2041666667,0.0000000031,0.0003845932,0.0000000211,0.0000001676,-0.0006021772,0.0000004183,0.0001113112,0.0103453421,0.0002876177
0.2043333333,0.0000000036,0.0003846842,0.0000000246,0.0000001869,-0.0006004185,0.0000004681,0.0001203343,0.0107581842,0.0003106607
0.2045000000,0.0000000042,0.0003847824,0.0000000286,0.0000002077,-0.0005985911,0.0000005219,0.0001297004,0.0111705052,0.0003345338
0.2046666667,0.0000000049,0.0003848881,0.0000000330,0.0000002301,-0.0005966950,0.0000005796,0.0001394083,0.0115822582,0.0003592283
0.2048333333,0.0000000056,0.0003850014,0.0000000379,0.0000002542,-0.0005947304,0.0000006416,0.0001494565,0.0119933958,0.0003847353
0.2050000000,0.0000000064,0.0003851227,0.0000000434,0.0000002799,-0.0005926972,0.0000007079,0.0001598438,0.0124038708,0.0004110457
0.2051666667,0.0000000073,0.0003852521,0.0000000493,0.0000003075,-0.0005905957,0.0000007786,0.0001705687,0.0128136362,0.0004381500
0.2053333333,0.0000000083,0.0003853899,0.0000000559,0.0000003368,-0.0005884260,0.0000008539,0.0001816296,0.0132226447,0.0004660384
0.2055000000,0.0000000093,0.0003855364,0.0000000631,0.0000003680,-0.0005861882,0.0000009340,0.0001930252,0.0136308490,0.0004947009
0.2056666667,0.0000000105,0.0003856918,0.0000000710,0.0000004011,-0.0005838824,0.0000010188,0.0002047538,0.0140382022,0.0005241270
0.2058333333,0.0000000118,0.0003858564,0.0000000795,0.0000004363,-0.0005815088,0.0000011087,0.0002168138,0.0144446570,0.0005543061
0.2060000000,0.0000000132,0.0003860302,0.0000000888,0.0000004734,-0.0005790675,0.0000012036,0.0002292036,0.0148501664,0.0005852274
0.2061666667,0.0000000147,0.0003862137,0.0000000989,0.0000005127,-0.0005765587,0.0000013037,0.0002419214,0.0152546833,0.0006168795
0.2063333333,0.0000000163,0.0003864070,0.0000001098,0.0000005541,-0.0005739826,0.0000014092,0.0002549655,0.0156581606,0.0006492511
0.2065000000,0.0000000181,0.0003866104,0.0000001215,0.0000005977,-0.0005713394,0.0000015202,0.0002683340,0.0160605514,0.0006823302
0.2066666667,0.0000000200,0.0003868240,0.0000001341,0.0000006435,-0.0005686291,0.0000016367,0.0002820253,0.0164618087,0.0007161051
0.2068333333,0.0000000220,0.0003870481,0.0000001477,0.0000006917,-0.0005658521,0.0000017589,0.0002960373,0.0168618857,0.0007505632
0.2070000000,0.0000000242,0.0003872828,0.0000001622,0.0000007422,-0.0005630085,0.0000018869,0.0003103681,0.0172607355,0.0007856922
0.2071666667,0.0000000266,0.0003875284,0.0000001778,0.0000007951,-0.0005600985,0.0000020208,0.0003250158,0.0176583115,0.0008214791
0.2073333333,0.0000000291,0.0003877851,0.0000001944,0.0000008505,-0.0005571224,0.0000021607,0.0003399783,0.0180545668,0.0008579109
0.2075000000,0.0000000318,0.0003880531,0.0000002121,0.0000009084,-0.0005540803,0.0000023067,0.0003552536,0.0184494550,0.0008949742
0.2076666667,0.0000000346,0.0003883325,0.0000002309,0.0000009689,-0.0005509726,0.0000024590,0.0003708395,0.0188429294,0.0009326556
0.2078333333,0.0000000377,0.0003886236,0.0000002509,0.0000010321,-0.0005477993,0.0000026176,0.0003867340,0.0192349437,0.0009709411
0.2080000000,0.0000000409,0.0003889265,0.0000002721,0.0000010978,-0.0005445609,0.0000027827,0.0004029347,0.0196254516,0.0010098168
0.2081666667,0.0000000443,0.0003892415,0.0000002946,0.0000011664,-0.0005412575,0.0000029542,0.0004194395,0.0200144067,0.0010492683
0.2083333333,0.0000000480,0.0003895686,0.0000003184,0.0000012377,-0.0005378894,0.0000031324,0.0004362461,0.0204017630,0.0010892811
0.2085000000,0.0000000518,0.0003899081,0.0000003436,0.0000013118,-0.0005344569,0.0000033173,0.0004533522,0.0207874744,0.0011298404
0.2086666667,0.0000000559,0.0003902601,0.0000003701,0.0000013888,-0.0005309603,0.0000035090,0.0004707553,0.0211714950,0.0011709314
0.2088333333,0.0000000602,0.0003906248,0.0000003981,0.0000014687,-0.0005273998,0.0000037076,0.0004884532,0.0215537791,0.0012125387
0.2090000000,0.0000000647,0.0003910023,0.0000004275,0.0000015516,-0.0005237757,0.0000039132,0.0005064432,0.0219342809,0.0012546470
0.2091666667,0.0000000695,0.0003913927,0.0000004585,0.0000016375,-0.0005200883,0.0000041258,0.0005247230,0.0223129550,0.0012972406
0.2093333333,0.0000000745,0.0003917963,0.0000004910,0.0000017265,-0.0005163380,0.0000043456,0.0005432900,0.0226897559,0.0013403037
0.2095000000,0.0000000798,0.0003922132,0.0000005252,0.0000018186,-0.0005125251,0.0000045726,0.0005621416,0.0230646384,0.0013838203
0.2096666667,0.0000000854,0.0003926434,0.0000005609,0.0000019139,-0.0005086498,0.0000048069,0.0005812752,0.0234375574,0.0014277742
0.2098333333,0.0000000912,0.0003930872,0.0000005984,0.0000020124,-0.0005047126,0.0000050485,0.0006006882,0.0238084680,0.0014721488
0.2100000000,0.0000000973,0.0003935446,0.0000006376,0.0000021141,-0.0005007137,0.0000052976,0.0006203778,0.0241773254,0.0015169277
0.2101666667,0.0000001037,0.0003940157,0.0000006785,0.0000022192,-0.0004966535,0.0000055542,0.0006403414,0.0245440849,0.0015620940
0.2103333333,0.0000001104,0.0003945007,0.0000007213,0.0000023276,-0.0004925323,0.0000058183,0.0006605761,0.0249087020,0.0016076307
0.2105000000,0.0000001174,0.0003949996,0.0000007659,0.0000024394,-0.0004883506,0.0000060900,0.0006810791,0.0252711326,0.0016535207
0.2106666667,0.0000001248,0.0003955126,0.0000008123,0.0000025546,-0.0004841086,0.0000063695,0.0007018476,0.0256313324,0.0016997466
0.2108333333,0.0000001324,0.0003960398,0.0000008607,0.0000026733,-0.0004798068,0.0000066566,0.0007228787,0.0259892576,0.0017462910
0.2110000000,0.0000001404,0.0003965812,0.0000009111,0.0000027955,-0.0004754455,0.0000069516,0.0007441695,0.0263448645,0.0017931362
0.2111666667,0.0000001487,0.0003971369,0.0000009635,0.0000029214,-0.0004710252,0.0000072543,0.0007657169,0.0266981095,0.0018402645
0.2113333333,0.0000001573,0.0003977070,0.0000010179,0.0000030508,-0.0004665461,0.0000075650,0.0007875180,0.0270489493,0.0018876578
0.2115000000,0.0000001664,0.0003982916,0.0000010743,0.0000031839,-0.0004620088,0.0000078836,0.0008095698,0.0273973408,0.0019352981
0.2116666667,0.0000001757,0.0003988907,0.0000011329,0.0000033206,-0.0004574137,0.0000082101,0.0008318691,0.0277432410,0.0019831672
0.2118333333,0.0000001855,0.0003995044,0.0000011936,0.0000034612,-0.0004527611,0.0000085446,0.0008544128,0.0280866073,0.0020312467
0.2120000000,0.0000001956,0.0004001327,0.0000012564,0.0000036054,-0.0004480515,0.0000088872,0.0008771979,0.0284273972,0.0020795180
0.2121666667,0.0000002061,0.0004007757,0.0000013215,0.0000037536,-0.0004432853,0.0000092378,0.0009002211,0.0287655685,0.0021279627
0.2123333333,0.0000002170,0.0004014334,0.0000013888,0.0000039055,-0.0004384630,0.0000095965,0.0009234791,0.0291010791,0.0021765618
0.2125000000,0.0000002283,0.0004021058,0.0000014584,0.0000040614,-0.0004335849,0.0000099633,0.0009469688,0.0294338872,0.0022252967
0.2126666667,0.0000002400,0.0004027930,0.0000015302,0.0000042212,-0.0004286517,0.0000103383,0.0009706868,0.0297639514,0.0022741483
0.2128333333,0.0000002521,0.0004034950,0.0000016044,0.0000043849,-0.0004236636,0.0000107214,0.0009946299,0.0300912304,0.0023230976
0.2130000000,0.0000002646,0.0004042118,0.0000016809,0.0000045527,-0.0004186213,0.0000111126,0.0010187945,0.0304156830,0.0023721254
0.2131666667,0.0000002776,0.0004049434,0.0000017598,0.0000047245,-0.0004135251,0.0000115121,0.0010431775,0.0307372686,0.0024212125
0.2133333333,0.0000002910,0.0004056898,0.0000018411,0.0000049004,-0.0004083755,0.0000119197,0.0010677753,0.0310559467,0.0024703395
0.2135000000,0.0000003048,0.0004064510,0.0000019247,0.0000050805,-0.0004031731,0.0000123355,0.0010925844,0.0313716769,0.0025194871
0.2136666667,0.0000003191,0.0004072270,0.0000020109,0.0000052646,-0.0003979183,0.0000127595,0.0011176014,0.0316844194,0.0025686357
0.2138333333,0.0000003338,0.0004080178,0.0000020995,0.0000054530,-0.0003926116,0.0000131917,0.0011428228,0.0319941344,0.0026177659
0.2140000000,0.0000003491,0.0004088233,0.0000021906,0.0000056456,-0.0003872536,0.0000136321,0.0011682450,0.0323007826,0.0026668579
0.2141666667,0.0000003647,0.0004096436,0.0000022842,0.0000058424,-0.0003818447,0.0000140807,0.0011938644,0.0326043248,0.0027158922
0.2143333333,0.0000003809,0.0004104785,0.0000023802,0.0000060435,-0.0003763855,0.0000145374,0.0012196775,0.0329047221,0.0027648489
0.2145000000,0.0000003976,0.0004113280,0.0000024789,0.0000062490,-0.0003708764,0.0000150023,0.0012456805,0.0332019361,0.0028137084
0.2146666667,0.0000004147,0.0004121922,0.0000025800,0.0000064588,-0.0003653181,0.0000154753,0.0012718697,0.0334959286,0.0028624508
0.2148333333,0.0000004323,0.0004130708,0.0000026838,0.0000066729,-0.0003597111,0.0000159564,0.0012982416,0.0337866615,0.0029110563
0.2150000000,0.0000004505,0.0004139640,0.0000027901,0.0000068915,-0.0003540559,0.0000164457,0.0013247923,0.0340740973,0.0029595049
0.2151666667,0.0000004691,0.0004148715,0.0000028989,0.0000071145,-0.0003483531,0.0000169429,0.0013515181,0.0343581988,0.0030077769
0.2153333333,0.0000004883,0.0004157933,0.0000030104,0.0000073420,-0.0003426032,0.0000174483,0.0013784152,0.0346389289,0.0030558522
0.2155000000,0.0000005080,0.0004167294,0.0000031244,0.0000075740,-0.0003368068,0.0000179616,0.0014054798,0.0349162510,0.0031037110
0.2156666667,0.0000005282,0.0004176796,0.0000032411,0.0000078105,-0.0003309644,0.0000184828,0.0014327080,0.0351901288,0.0031513334
0.2158333333,0.0000005490,0.0004186439,0.0000033603,0.0000080516,-0.0003250767,0.0000190120,0.0014600960,0.0354605263,0.0031986993
0.2160000000,0.0000005703,0.0004196222,0.0000034822,0.0000082972,-0.0003191443,0.0000195491,0.0014876398,0.0357274079,0.0032457890
0.2161666667,0.0000005921,0.0004206143,0.0000036066,0.0000085475,-0.0003131676,0.0000200939,0.0015153356,0.0359907383,0.0032925824
0.2163333333,0.0000006145,0.0004216201,0.0000037336,0.0000088023,-0.0003071474,0.0000206466,0.0015431794,0.0362504825,0.0033390597
0.2165000000,0.0000006374,0.0004226396,0.0000038633,0.0000090618,-0.0003010841,0.0000212070,0.0015711672,0.0365066060,0.0033852009
0.2166666667,0.0000006609,0.0004236725,0.0000039955,0.0000093260,-0.0002949785,0.0000217750,0.0015992950,0.0367590745,0.0034309864
0.2168333333,0.0000006850,0.0004247189,0.0000041303,0.0000095949,-0.0002888311,0.0000223506,0.0016275588,0.0370078542,0.0034763962
0.2170000000,0.0000007096,0.0004257784,0.0000042677,0.0000098686,-0.0002826425,0.0000229338,0.0016559546,0.0372529115,0.0035214106
0.2171666667,0.0000007348,0.0004268511,0.0000044076,0.0000101469,-0.0002764135,0.0000235244,0.0016844783,0.0374942134,0.0035660099
0.2173333333,0.0000007605,0.0004279367,0.0000045501,0.0000104301,-0.0002701445,0.0000241225,0.0017131258,0.0377317270,0.0036101744
0.2175000000,0.0000007869,0.0004290351,0.0000046951,0.0000107180,-0.0002638362,0.0000247278,0.0017418930,0.0379654200,0.0036538845
0.2176666667,0.0000008138,0.0004301461,0.0000048427,0.0000110107,-0.0002574893,0.0000253404,0.0017707757,0.0381952604,0.0036971207
0.2178333333,0.0000008413,0.0004312696,0.0000049927,0.0000113082,-0.0002511045,0.0000259602,0.0017997699,0.0384212167,0.0037398634
0.2180000000,0.0000008695,0.0004324054,0.0000051453,0.0000116106,-0.0002446823,0.0000265870,0.0018288712,0.0386432575,0.0037820934
0.2181666667,0.0000008982,0.0004335534,0.0000053003,0.0000119179,-0.0002382234,0.0000272209,0.0018580756,0.0388613522,0.0038237913
0.2183333333,0.0000009275,0.0004347132,0.0000054577,0.0000122300,-0.0002317285,0.0000278616,0.0018873788,0.0390754702,0.0038649378
0.2185000000,0.0000009574,0.0004358849,0.0000056176,0.0000125470,-0.0002251982,0.0000285092,0.0019167766,0.0392855816,0.0039055138
0.2186666667,0.0000009878,0.0004370681,0.0000057798,0.0000128689,-0.0002186333,0.0000291635,0.0019462647,0.0394916568,0.0039455003
0.2188333333,0.0000010189,0.0004382626,0.0000059444,0.0000131957,-0.0002120343,0.0000298244,0.0019758389,0.0396936665,0.0039848783
0.2190000000,0.0000010507,0.0004394684,0.0000061114,0.0000135275,-0.0002054021,0.0000304918,0.0020054948,0.0398915821,0.0040236291
0.2191666667,0.0000010830,0.0004406851,0.0000062806,0.0000138642,-0.0001987371,0.0000311656,0.0020352282,0.0400853752,0.0040617339
0.2193333333,0.0000011159,0.0004419125,0.0000064521,0.0000142059,-0.0001920403,0.0000318457,0.0020650347,0.0402750178,0.0040991742
0.2195000000,0.0000011494,0.0004431505,0.0000066259,0.0000145526,-0.0001853121,0.0000325320,0.0020949100,0.0404604824,0.0041359314
0.2196666667,0.0000011836,0.0004443988,0.0000068019,0.0000149042,-0.0001785534,0.0000332243,0.0021248498,0.0406417421,0.0041719873
0.2198333333,0.0000012183,0.0004456572,0.0000069800,0.0000152609,-0.0001717649,0.0000339226,0.0021548496,0.0408187702,0.0042073237
0.2200000000,0.0000012537,0.0004469255,0.0000071602,0.0000156225,-0.0001649472,0.0000346268,0.0021849052,0.0409915404,0.0042419225
0.2201666667,0.0000012896,0.0004482034,0.0000073425,0.0000159892,-0.0001581010,0.0000353366,0.0022150120,0.0411600270,0.0042757659
0.2203333333,0.0000013262,0.0004494906,0.0000075269,0.0000163608,-0.0001512272,0.0000360520,0.0022451657,0.0413242048,0.0043088360
0.2205000000,0.0000013634,0.0004507870,0.0000077132,0.0000167376,-0.0001443263,0.0000367729,0.0022753619,0.0414840489,0.0043411154
0.2206666667,0.0000014013,0.0004520924,0.0000079015,0.0000171193,-0.0001373992,0.0000374991,0.0023055960,0.0416395349,0.0043725865
0.2208333333,0.0000014397,0.0004534063,0.0000080917,0.0000175061,-0.0001304465,0.0000382304,0.0023358638,0.0417906389,0.0044032322
0.2210000000,0.0000014787,0.0004547287,0.0000082837,0.0000178979,-0.0001234689,0.0000389668,0.0023661606,0.0419373373,0.0044330355
0.2211666667,0.0000015184,0.0004560591,0.0000084776,0.0000182948,-0.0001164673,0.0000397081,0.0023964821,0.0420796072,0.0044619793
0.2213333333,0.0000015586,0.0004573975,0.0000086731,0.0000186967,-0.0001094424,0.0000404541,0.0024268237,0.0422174261,0.0044900470
0.2215000000,0.0000015995,0.0004587434,0.0000088704,0.0000191037,-0.0001023949,0.0000412048,0.0024571810,0.0423507717,0.0045172221
0.2216666667,0.0000016409,0.0004600967,0.0000090693,0.0000195158,-0.0000953255,0.0000419599,0.0024875495,0.0424796227,0.0045434883
0.2218333333,0.0000016830,0.0004614571,0.0000092698,0.0000199329,-0.0000882350,0.0000427193,0.0025179246,0.0426039577,0.0045688295
0.2220000000,0.0000017257,0.0004628242,0.0000094718,0.0000203551,-0.0000811242,0.0000434828,0.0025483018,0.0427237562,0.0045932298
0.2221666667,0.0000017690,0.0004641978,0.0000096752,0.0000207824,-0.0000739937,0.0000442503,0.0025786766,0.0428389980,0.0046166734
0.2223333333,0.0000018128,0.0004655777,0.0000098801,0.0000212147,-0.0000668445,0.0000450217,0.0026090445,0.0429496635,0.0046391449
0.2225000000,0.0000018573,0.0004669635,0.0000100863,0.0000216520,-0.0000596772,0.0000457967,0.0026394009,0.0430557334,0.0046606291
0.2226666667,0.0000019023,0.0004683549,0.0000102938,0.0000220945,-0.0000524926,0.0000465752,0.0026697413,0.0431571890,0.0046811109
0.2228333333,0.0000019480,0.0004697517,0.0000105025,0.0000225420,-0.0000452915,0.0000473571,0.0027000611,0.0432540121,0.0047005755
0.2230000000,0.0000019942,0.0004711535,0.0000107123,0.0000229945,-0.0000380746,0.0000481421,0.0027303558,0.0433461851,0.0047190084
0.2231666667,0.0000020410,0.0004725601,0.0000109232,0.0000234521,-0.0000308427,0.0000489301,0.0027606208,0.0434336908,0.0047363952
0.2233333333,0.0000020883,0.0004739712,0.0000111351,0.0000239147,-0.0000235967,0.0000497209,0.0027908515,0.0435165123,0.0047527219
0.2235000000,0.0000021363,0.0004753864,0.0000113480,0.0000243824,-0.0000163372,0.0000505143,0.0028210434,0.0435946335,0.0047679746
0.2236666667,0.0000021847,0.0004768055,0.0000115617,0.0000248550,-0.0000090651,0.0000513102,0.0028511918,0.0436680388,0.0047821398
0.2238333333,0.0000022338,0.0004782281,0.0000117762,0.0000253328,-0.0000017812,0.0000521084,0.0028812923,0.0437367129,0.0047952042
0.2240000000,0.0000022834,0.0004796540,0.0000119915,0.0000258155,0.0000055138,0.0000529086,0.0029113402,0.0438006412,0.0048071547
0.2241666667,0.0000023336,0.0004810829,0.0000122074,0.0000263032,0.0000128190,0.0000537108,0.0029413310,0.0438598095,0.0048179785
0.2243333333,0.0000023843,0.0004825144,0.0000124239,0.0000267959,0.0000201337,0.0000545146,0.0029712600,0.0439142041,0.0048276631
